Time,left_foot_ankle_knee,right_foot_ankle_knee,right_ankle_knee_hip,left_ankle_knee_hip,right_knee_hip_shoulder,left_knee_hip_shoulder,right_hip_shoulder_elbow,left_hip_shoulder_elbow,right_shoulder_elbow_wrist,left_shoulder_elbow_wrist
9.735,0.0655827719067187,,,0.12759308549392437,,0.06149696259992899,0.14748847808431942,0.053514994888210994,0.01127269010277524,0.05178550846919007
9.768,0.056160209759541446,0.10187685868489162,0.002471706532480739,0.12933928149369336,0.08871714976574406,0.06283253456186337,0.10937365871011498,0.08810855848521884,0.013713169666360176,0.039403661095301995
9.802,0.025701741217873737,0.12740893100419584,0.01344042217935655,0.12266886467959509,0.10118137459624688,0.06027097640522929,0.04410046509271862,0.1141029739577416,0.033498636049400156,0.03854391471696903
9.835,0.10753704184965839,0.08621276149692933,0.054303998319981193,0.04154672438927827,0.03857209096705491,0.01984308913495515,0.13978133681380822,0.5503464851452511,0.029445372173019096,0.003274931162347278
9.868,0.09281629481203674,0.07289394224219123,0.08498484577141872,0.05012586737099501,0.06624626638991638,0.0050379488047538334,0.23013111159504518,0.5751961095829337,0.016429408344546315,0.004033063590705245
9.902,0.006944765723738995,0.06509841332875736,0.07800929837208484,0.06278801337145219,0.06633672002640983,0.03749344641170245,0.3040722593711004,0.6406442186413878,0.005681814500884133,0.02262965396340134
9.935,0.0019115957712586853,0.06473628429317815,0.0692647834543128,0.04600318727415639,0.06062925360244874,0.0512334502726989,0.2880166102899139,0.6892838973237954,0.002797353523631934,0.04925958285335791
9.968,0.020234460112566355,0.059637118616874575,0.07632001713811351,0.057652213386133744,0.06412949115026527,0.043550608085403994,0.2722479686106896,0.7356108564865914,0.008195258478704347,0.04704753179725818
10.002,0.02479670693978006,0.06260065603164482,0.09369837562762694,0.05238308563142622,0.07427001310279341,0.038445608481189796,0.2859742366176459,0.7024382998440257,0.008711068849485689,0.05405552473588936
10.035,0.03264478472143138,0.07827951232415417,0.13502348487217458,0.06967576617095082,0.07962754559597261,0.030799774735181387,0.30981855442540984,0.6620618350640388,0.010034394809247883,0.05949698260344548
10.068,0.03758409783868111,0.08328698462829873,0.130098317300948,0.09620581297728732,0.06117745487542197,0.013752818202397401,0.30865814444095657,0.6021615201829147,0.010418229428770936,0.03979168418379779
10.102,0.06022508978184212,0.0899420870040665,0.10317990768216961,0.12681461253437246,0.032668776766603694,0.006265981717340188,0.33189927929130736,0.5555428190620474,0.014006073978419274,0.043218064363034665
10.135,0.015022839077318283,,,0.11419054758526286,,0.005986278786628076,0.31357831393198393,0.5315067856952965,0.020755229033311035,0.0543189193917732
10.168,0.023837665682009204,0.10818725986861095,0.03338591936307279,0.09606905592722867,0.00616940582692163,0.05802385725257609,0.19115431162971128,0.7674913430756723,0.055210327233972824,0.08787177066006796
10.202,0.049843702729108756,0.1190467715166933,0.040756375816636776,0.10514253708430978,0.025718286531523905,0.047758232195833666,0.17008286642853263,0.7098868970851906,0.03904871808475327,0.06645695952271893
10.235,0.08475562195896023,0.07895297659372519,0.06422978897468519,0.07430046265885608,0.035623316766704875,0.03239396239174826,0.1600162101161885,0.6860249936536719,0.008852009262100289,0.0706392145725042
10.268,0.09914642665188864,0.07470148006201331,0.05396141923904749,0.06271533803798385,0.043628549931509115,0.0056360790880641085,0.19614840491738494,0.671530923205056,0.0058455076264679945,0.0723118980878837
10.302,0.12937355230439448,0.11477898990152764,0.019781919407498284,0.0422524677199779,0.029482522587596764,0.05166982379336505,0.26516059956650073,0.5912536026786491,0.005490790920752834,0.09328213946382845
10.335,0.09294752017033771,0.09889668164166822,0.023135920581558653,0.0447767813244971,0.030841979741534055,0.031107192591262347,0.23028464537918603,0.5924505847339023,0.018677448127614047,0.12377178705244124
10.368,0.06814182508067401,0.1055841888747539,0.021293799125117904,0.0063157089319412114,0.021828375559149626,0.015266590164933437,0.24104237552885577,0.6455233674043949,0.021580903858764575,0.16622127583088556
10.402,0.03263880448267187,0.10720153811293963,0.01667207807744979,0.011320257326582796,0.024171476883347448,0.01553056689582769,0.2282957484739562,0.6701177795726391,0.022049620060467616,0.1516344368153762
10.435,0.003109812328833118,0.1254717759774686,0.019303955685976152,0.031877854793707486,0.04269242112209878,0.040165045680747885,0.23053183862672047,0.6289626210512257,0.02228364216198319,0.12619609367491325
10.468,0.022975673540926674,0.14668167080468547,0.012176999817181577,0.04978338713914271,0.048937686835068175,0.04409180554159042,0.24665811779191274,0.5555424444607352,0.043071053015814126,0.1339011532716831
10.502,0.07809121473184787,0.11221636855634695,0.01243935154223663,0.06772182144725901,0.017562797427864978,0.02733880764783638,0.660417396821733,0.528553155532028,0.02495272980570759,0.13677266488550902
10.535,0.1448249567435549,0.09806560986903384,0.032552520080418604,0.0498313759798306,0.017666266465762154,0.024008818678841935,0.46926132757077915,0.3753588235608205,0.05984400858007235,0.12982293575653575
10.568,0.21376502974175146,0.047674002852056856,0.002135025348565255,0.04228833799858295,0.02815667288611004,0.030757613580701292,0.5312879437494233,0.4208737164842061,0.06199845221144584,0.12820902773620055
10.602,0.21310135277480943,0.0003916461376763907,0.0296575890305825,0.06374470302402949,0.040994383253200796,0.04620831799677955,0.5492482006745173,0.40339267958064456,0.08847272540474498,0.11470445263370446
10.635,0.17776753918515917,0.07063288101414811,0.03327780268991724,0.06735850306704388,0.05085775255016505,0.06174187022634282,0.5817628805075868,0.3380570061328193,0.09473348785225462,0.12853168383278107
10.668,0.06066293468375468,0.14333682034918357,0.0342375000592164,0.05210119384917466,0.04806930465670224,0.05904873743422915,0.5280145495925853,0.29003091856344737,0.11332951610017494,0.11237409092897524
10.702,0.020641995586970486,0.1522219120699812,0.0018489408366589922,0.06768926285823733,0.03821202897023436,0.06228651082412827,0.5199406030465449,0.2808634990027177,0.113188508014498,0.10288548418469094
10.735,0.0013205797753445799,0.04976570501083857,0.0016155882352423571,0.10875924455093754,0.03479600072143913,0.06592082892167808,0.5276810839373497,0.25246836008445916,0.10696059735479405,0.09426121047285495
10.768,0.024137246090461,0.026984583947188993,0.007928038946818925,0.12635169337402224,0.016953418045234214,0.06415124617985474,0.5443511047164903,0.23222604003420705,0.09165704216504082,0.0960393187648931
10.802,0.04175705368474625,0.049794028019462186,0.08938910144859638,0.14946062220066933,0.010215780326335244,0.06853363100494567,0.5657198908124956,0.20865018009133174,0.08334050388309529,0.0911931589554648
10.835,0.023212650176811,0.03925628913937067,0.07352856061312778,0.14695347009251714,0.02172563673013919,0.06208300557707584,0.6536110637543564,0.1756387095245744,0.09795594674195925,0.14926765747326792
10.868,0.07526823433039452,0.006196899076709465,0.0028209170201303575,0.14651864809675716,0.016044863461412977,0.06199339690675912,0.6616302647672401,0.2082472195968071,0.06703658297202204,0.14029966020605622
10.902,0.07789110810055387,0.058308772641575884,0.06872486690541232,0.1397351581396351,0.013073378293313127,0.07620759645720623,0.6023161309800924,0.20191412925266478,0.07694224317174639,0.14031104481124176
10.935,0.09123169818974258,0.08504790018917968,0.09424164947508949,0.15948598163162445,0.004923682593963965,0.0939990394204304,0.5971756361404421,0.16672649935386788,0.06470659852541168,0.14070840789457453
10.968,0.08729413447693775,0.14695177616811897,0.061962697825408704,0.1703581667681555,0.00322787259126727,0.08409866652794486,0.6451251833696331,0.17806805580560067,0.027030359146939898,0.13820874270039948
11.002,0.09044309963270795,0.11215854790676826,0.08393571262889825,0.16629035932424166,0.025728506108981534,0.0768483330924384,0.6504835374065793,0.23377451603173108,0.017769663028018155,0.15951520424422305
11.035,0.032676728484066164,0.18988474391802543,0.010878119709000047,0.15953039465638144,0.02643931849186763,0.07462058841795635,0.6442076088214174,0.2388932813872032,0.010801341231345893,0.16450899893102985
11.068,0.0557239556970475,0.2013475587145054,0.05585818948667219,0.1743704402091535,0.07985733014212017,0.059379003995268256,0.6352788814720353,0.25384685707771304,0.010594771002905057,0.16917948135811867
11.102,0.05139405761813228,0.20262714390239772,0.022560547082239042,0.1794222904887962,0.05119869142610067,0.056781404098106565,0.6052663730317182,0.23203061948993298,0.014514690121013026,0.17854230213150477
11.135,0.04232498565717779,0.16100360998674682,0.06405040619966003,0.16297616323927708,0.03641379648004249,0.05510956800876973,0.6042514047458246,0.16284229151090077,0.015505871759817802,0.17514767709728105
11.168,0.009970894807876338,0.1831887980274852,0.22108442893322386,0.1103655565380523,0.021689767146910063,0.024196713650476157,0.5202083730007262,0.21776607220742805,0.06261545291412668,0.17308312514668997
11.202,0.036116972575487315,0.2555666164620514,0.12664902018393095,0.11889273638487372,0.0121048763318246,0.027005910557671105,0.5184697333969939,0.243899897996805,0.04527242160371443,0.17073061134683487
11.235,0.061114287419809815,0.24209555056592347,0.024894050110175668,0.12296906489785331,0.04641737371949674,0.022413374314450306,0.5114809766373518,0.24747035259566133,0.03527957528775812,0.16536405986729122
11.268,0.0735495181615797,0.24396444295046027,0.03761502599935665,0.12499036914491118,0.06889719048561654,0.020710142528101307,0.5046316911158073,0.23169657627171103,0.04115914619561667,0.154017268382874
11.302,0.0795943838281664,0.21994192014879557,0.03805628158585661,0.1105224978328021,0.05312455858125958,0.018126550874004808,0.5085080359309476,0.13103888098441954,0.041829300456784436,0.1349583792783796
11.335,0.08612120325007673,0.22589507640817746,0.049916419357103246,0.10741158748827621,0.043775693313082946,0.006802679620934959,0.507303784537278,0.12695946632994093,0.057475410586814824,0.1297193279094532
11.368,0.06311195721755268,0.19160500602563585,0.05639055365550665,0.09122978245150411,0.03132833571773578,0.006500214512844774,0.5201569476243513,0.1415960317782965,0.0693500005999841,0.13255119581127323
11.402,0.06344649500140559,0.18774045774412731,0.0695693640396113,0.09325005622146806,0.039824191029338714,0.006556204643658874,0.49933598612724833,0.17284100142581252,0.08035571592962396,0.1525320350594568
11.435,0.07645582124657717,0.1413834927023446,0.0833183886381054,0.09834977025186399,0.04165958037285236,0.004570127326416916,0.4840051323286238,0.19054612820516692,0.0823359875128117,0.1574692550769385
11.468,0.08410628476049571,0.20482775747202148,0.07252712552100063,0.10106450188280587,0.03557449884036005,0.0042332585782273195,0.4800512558314929,0.2038502227455201,0.09056208089996139,0.16992217200475923
11.502,0.09149848310624492,0.27520478983894253,0.004725636785061032,0.09576090676984478,0.014767569036247225,0.041190734642982146,0.5471295229426273,0.22414142584067598,0.12362758364037818,0.19134524466165212
11.535,0.052252650388327875,0.3203587555196062,0.020376294803056,0.08642488593446278,0.009851459374346203,0.030155675390931627,0.5207452102485681,0.16445037826798312,0.10407035477213965,0.17344471212427529
11.568,0.00878537862458853,0.3544762875194954,0.02163239105130999,0.07879069512880177,0.01599557501642589,0.015022294001507553,0.5181912582208258,0.12163251701874254,0.09009490857087483,0.16615227421056483
11.602,0.037479058312063405,0.360815285178861,0.010930163115416964,0.08871120272239903,0.020934878308083816,0.007693632251068723,0.5292304761124349,0.10933502937891082,0.08169294064291448,0.15369157997356309
11.635,0.053237979583102495,0.3691076427698066,0.019280428958912056,0.08351185146591203,0.010950719572342341,0.0025986188901454045,0.5240613399987778,0.08085053739019687,0.0755130205254111,0.14321124819343173
11.668,0.07509626351675389,0.38076507811029836,0.019684122559699854,0.08424074595572278,0.018738224986869383,0.0169746569217297,0.5235925839054391,0.06771556424417165,0.06218173035010045,0.12574062383771406
11.702,0.09875817065132125,0.3857849919498915,0.03205340255318,0.057354328387578826,0.02218066568086695,0.00819534349696959,0.5309351435283803,0.06245721601942739,0.03742674978407934,0.09857037314882994
11.735,0.08971670548986142,0.36198088927982175,0.04168562092522687,0.02969712442576904,0.030226416663353954,0.011607736454187846,0.5331125595557937,0.06310747499818965,0.03325514992950267,0.09547227089856071
11.768,0.07268935574669123,0.33783414305605014,0.05870254519827191,0.028004233935343906,0.04084854608396401,0.0071587950222066765,0.5502006542239977,0.10246563047423994,0.02134907233729305,0.09693914077162755
11.802,0.039019263259528744,0.29664632156365245,0.04558086705807846,0.019278987786068725,0.039763033481619775,0.0005684243758808447,0.5731071917166956,0.16009055563482888,0.007096837581984358,0.10040592790988634
11.835,0.036884526852814147,0.2874540440522316,0.019144154171051996,0.009261919872841801,0.0005362567301042211,0.034495808157198826,0.6661027583905189,0.23266721818896682,0.020080747775355713,0.1287617658802984
11.868,0.07714060478926087,0.27989035214587127,0.015475343089659414,0.0223134103438343,0.007243196893422409,0.012237846978821278,0.6862955739518581,0.1834380597275719,0.010087585325270626,0.10675890418069053
11.902,0.08751034511560024,0.2741005354777297,0.015298895701558414,0.021603443334375288,0.00782711048881395,0.009109361883063095,0.6872503368754255,0.1444914511553233,0.00023424107853822998,0.09794594930175098
11.935,0.05933387524025368,0.25297178817976684,0.01961033088915884,0.0017299339065825424,0.0018338372124068966,0.015701841121100495,0.6815019545801071,0.10582018764957336,0.01531917172040948,0.08529292037585154
11.968,0.07945474855269101,0.2495422210723759,0.009872548489268827,0.007212562108449335,0.0121561664020174,0.02394070454107786,0.6767927178778133,0.10609888868669291,0.020951830453500523,0.08394969044761741
12.002,0.08103300465445441,0.22849394972152978,0.009114716512977716,0.03741436713443234,0.0007919002107581173,0.04571460745077694,0.6583730509463099,0.09062634788390277,0.03030274402455452,0.08158519966118405
12.035,0.04176920931735228,0.21295170555144233,0.006043953561854252,0.06763446154977852,0.0008611974460350344,0.04911060817167261,0.6503483864959174,0.09796610028261278,0.03848505030046398,0.0810255084386543
12.068,0.07165761193501986,0.20662801163592207,0.005755353972200886,0.07477326356349724,0.0019421215074187056,0.04677139319829476,0.6392083203212804,0.11100825874224396,0.042320066940211884,0.08773203504564737
12.102,0.07922067749446032,0.1984504944774908,0.0004680181359018641,0.08722369914802125,0.005112395677488999,0.043244132400263945,0.6428278878552188,0.11297406474097511,0.042159249288870514,0.09120688748526722
12.135,0.07430684234308832,0.19543586510081717,0.007567452051117487,0.09327017242406255,0.004596854027246369,0.03759048754111107,0.6511105446815038,0.08690162973216421,0.038651579760329256,0.08850205994219927
12.168,0.0279115547056074,0.18016682792533292,0.008589023279133079,0.11845232608647674,0.005329428189558751,0.02924885886623678,0.5986779247894349,0.1686786184661127,0.029643877106620087,0.0917534108033094
12.202,0.0244397369830336,0.14076683989721323,0.015017143223391385,0.12753264022887414,0.016390521678015486,0.037715663070602264,0.6122441489604424,0.12727134654956712,0.02052706545170252,0.09161698842583323
12.235,0.02252658714423847,0.1105214892864482,0.021855340188833915,0.129280401922603,0.02768970562089224,0.04471765831123795,0.6247128531820213,0.07246931216217209,0.01599399035944124,0.09135357489063364
12.268,0.012444062647585793,0.09150063901183837,0.0250672573940266,0.13001666143600726,0.029512398372907252,0.05073918632756273,0.6874408917137138,0.043271672728382754,0.020945997205735454,0.0881708875732682
12.302,0.009346899150834349,0.11598662356817052,0.018487061385288474,0.13496172126493405,0.03617534149912222,0.05420449046730497,0.6689140140017924,0.0006063106130425137,0.021394410742399075,0.08457597884673627
12.335,0.0032492292370500772,0.13616728909963857,0.005664440064575057,0.14261796343460426,0.03810112388552311,0.05584678758256741,0.6763391204483766,0.015424880213990811,0.025266343164724543,0.07498078810102493
12.368,0.0031863705674791717,0.13113840069760294,0.02441104782937356,0.15016394127489072,0.040821634454916565,0.05165162332184948,0.6587850243892344,0.031483800106128015,0.03125584650446089,0.06589642366090653
12.402,0.002554499009758282,0.12131313880433393,0.0367155441450143,0.15729511173234126,0.04478726218931723,0.049576189709673875,0.6322931528504608,0.05436578941308538,0.03551171405050767,0.05279717198874462
12.435,0.0062845349117312205,0.10461669289960662,0.04346689992764028,0.1647087211904778,0.03986052291371666,0.048400662616862496,0.6320295577597279,0.08674863822251909,0.0406062723929715,0.0381963498012103
12.468,0.009902361829428092,0.07639237101924332,0.04513040660761529,0.16534634425286204,0.03923738100764337,0.04498126868287025,0.6238753356718093,0.10428697298677068,0.04546534087057547,0.03246443053940886
12.502,0.015748254187985696,0.04181997773385446,0.017346229410225712,0.15914211360048694,0.038977540753805336,0.03715664050979911,0.49843312567157466,0.028748826680138513,0.04696285237339087,0.006036991584615688
12.535,0.014218267694546883,0.04531891801181999,0.0264468577566363,0.15911481323739915,0.024836596008126145,0.03555638377574448,0.5379282537357033,0.04212710369499948,0.06223577137057779,0.0020362147297217233
12.568,0.010184111260111465,0.0502289575015737,0.03157382328522391,0.15800629312799702,0.016115669277925366,0.03449452440064941,0.5599179916171863,0.04588532333585227,0.07855672371082302,0.0004225391718338221
12.602,0.009008888948122991,0.050649332388903776,0.03831355068153096,0.15818481560528522,0.009163634300330823,0.03381380530143444,0.5434057748567053,0.06858642957735825,0.09042095601196097,0.004863494726110342
12.635,0.012489418143792959,0.05103117168201462,0.04608433446867641,0.16152649226750937,0.0057591730493779724,0.031590433349680536,0.43386135197812575,0.11927990338952865,0.09799588394459786,0.009918977688168868
12.668,0.008613483030971807,0.05115616438075243,0.05764602515243672,0.16188458363865219,0.002382324907343075,0.029719835863641093,0.4011927329305996,0.11072812038974275,0.10300491613738028,0.014785909173201791
12.702,0.007658147208095471,0.0457109995357755,0.062241980605712205,0.16063505037255002,0.0020458124442901764,0.028493627001453078,0.4006240017348517,0.11398256874484207,0.10702639064653015,0.01507266391449401
12.735,0.008355412336712723,0.040287874758886816,0.0656956954516777,0.16117626298494675,0.006684600321215554,0.023192024484659055,0.41137321029852986,0.0657082223987974,0.10636532613421262,0.02305778038850906
12.768,0.0007322453197378654,0.03585582233439674,0.06677157925407873,0.1596189291279199,0.00993073553456691,0.02142282951824838,0.4418138712325065,0.0743670549720488,0.10723753302701056,0.02355479884901899
12.802,0.0046761071448585285,0.03710767979010942,0.06733900409982842,0.15784063631169615,0.012316354923075716,0.021742246004169807,0.48746395357335026,0.07643444606277397,0.10432449511451898,0.02231081542837967
12.835,0.002923554649055478,0.028250565019504535,0.06240136451539824,0.1588370793967538,0.01237192048603203,0.02169511106098587,0.510155119275191,0.0028703509544414983,0.10243736901786216,0.01771681519494742
12.878,0.009078046977403805,0.02540053305984546,0.06405343755702642,0.16078154898343586,0.025361044749121067,0.023779932559016267,0.5712219796775895,0.002472530767769513,0.10335348942089659,0.009772109929826857
12.912,0.014600604536992502,0.023078898411776905,0.06480535835603383,0.15227517692579168,0.02631113079962003,0.021074725047214565,0.5793766130739417,0.014921460415711312,0.09838921637689131,0.007847447924660944
12.945,0.014408099403366926,0.018710634152432386,0.06873376051022273,0.15340198321387088,0.023405422281877825,0.02501266637572615,0.6049823335880223,0.015839836680211956,0.09742170326910972,0.00960158149971553
12.978,0.013703730729832712,0.021881357656616737,0.07162900388666366,0.15438274879168448,0.01940653609919627,0.026563158810262475,0.6281904335220849,0.026867349687956694,0.09502959252121262,0.012919678340581536
13.012,0.01764040277633541,0.03655511222551177,0.07188609545803086,0.1501755842594162,0.004099670272772648,0.03272025047957024,0.6391841299960662,0.03281641403758963,0.09045136625501987,0.012332171303614485
